;;;;;;;
FECHA;Carapungo;CENTRO;COTOCOLLAO;SANGOLQUI;TUMBACO;;
4/5/2025;0,502;0,921;0,323;0,428;0;;
4/5/2025;0,661;0,64;0,297;0,334;0;;
5/5/2025;0;0,433;0;0,215;0;;
5/5/2025;0;0,339;0;0,187;0;;
5/5/2025;0;0,221;0;0,09;0;;
5/5/2025;0,274;0,218;0,232;0,082;0;;
5/5/2025;0,288;0,226;0,239;0,093;0;;
5/5/2025;0,384;0,325;0,379;0,123;0;;
5/5/2025;0,716;0,799;0,719;0,216;0;;
5/5/2025;1,206;1,064;1,013;0,421;0;;
5/5/2025;1,576;1,221;0,973;0,541;0;;
5/5/2025;1,251;1,043;0,903;0,408;0;;
5/5/2025;1,1;0,92;0,71;0,323;0;;
5/5/2025;0,929;0,736;0,427;0,296;0;;
5/5/2025;0,857;0,646;0,41;0,552;0;;
5/5/2025;1,031;0,671;0,47;0,499;0;;
5/5/2025;0,962;0,671;0,533;0,315;0;;
5/5/2025;0,662;0,466;0,639;0,456;0,232;;
5/5/2025;0,501;0,539;0,612;0,32;0,351;;
5/5/2025;0,633;0,866;1,106;0,501;0,528;;
5/5/2025;0,649;0,905;2,029;0,99;1,153;;
5/5/2025;0,907;1,008;0,814;1,336;1,567;;
5/5/2025;0,934;1,255;0,815;1,045;0,921;;
5/5/2025;1,173;1,16;1,154;0,888;0,304;;
5/5/2025;1,305;1,255;1,03;0,685;0,15;;
5/5/2025;1,123;1,137;1,04;0,411;0,307;;
6/5/2025;1,023;0;1,054;0;0,423;;
6/5/2025;0,894;0;0,816;0;0,359;;
6/5/2025;0,625;0;0,777;0;0,396;;
6/5/2025;0,556;0,885;0,799;0,323;0,391;;
6/5/2025;0,678;0,766;0,878;0,28;0,357;;
6/5/2025;0,699;1,057;1,134;0,447;0,461;;
6/5/2025;1,266;1,909;2,093;0,818;0,633;;
6/5/2025;2,201;2,457;2,765;1,169;0,948;;
6/5/2025;2,108;1,921;2,023;1,288;1,081;;
6/5/2025;1,861;1,614;1,64;0,813;0,71;;
6/5/2025;1,651;1,374;1,381;0,591;0,388;;
6/5/2025;1,256;0,757;0,828;0,546;0,467;;
6/5/2025;1,126;0,757;0,462;0,404;0,562;;
6/5/2025;0,796;0,647;0,42;0,389;0,407;;
6/5/2025;0,647;0,47;0,378;0,464;0,288;;
6/5/2025;0,724;0,481;0,356;0,243;0,234;;
6/5/2025;0,827;0,454;0,366;0,378;0,444;;
6/5/2025;1,189;0,88;0,536;0,555;0,848;;
6/5/2025;1,092;1,108;0,718;0,634;0,518;;
6/5/2025;1,017;0,786;0,678;0,429;0,374;;
6/5/2025;0,733;0,46;0,661;0,427;0,279;;
6/5/2025;0,67;0,474;0,61;0,566;0,306;;
6/5/2025;0,554;0,491;0,511;0,281;0,248;;
6/5/2025;0,494;0,393;0,398;0,195;0,224;;
7/5/2025;0;0,377;0;0,23;0;;
7/5/2025;0;0,361;0;0,118;0;;
7/5/2025;0;0,3;0;0,117;0;;
7/5/2025;0,357;0,413;0,333;0,109;0,206;;
7/5/2025;0,393;0,638;0,344;0,133;0,26;;
7/5/2025;0,491;0,632;0,473;0,263;0,344;;
7/5/2025;0,887;1,431;0,741;0,674;0,616;;
7/5/2025;1,436;1,636;1,053;0,772;0,819;;
7/5/2025;1,408;1,619;1,199;0,574;0,619;;
7/5/2025;1,258;0,714;0,882;0,307;0,45;;
7/5/2025;0,996;0,695;0,642;0,32;0,412;;
7/5/2025;0,724;0,556;0,508;0,283;0,357;;
7/5/2025;0,647;0,491;0,41;0,333;0,311;;
7/5/2025;0,641;0,474;0,394;0,254;0,242;;
7/5/2025;0,576;0,489;0,343;0,162;0,266;;
7/5/2025;0,621;0,58;0,34;0,146;0,234;;
7/5/2025;0,636;0,597;0,353;0,386;0,247;;
7/5/2025;0,846;0,667;0,442;0,295;0,349;;
7/5/2025;0,816;0,929;0,685;0,462;0,395;;
7/5/2025;1,327;1,112;0,892;0,578;0,407;;
7/5/2025;1,161;1,633;0,734;0,377;0,31;;
7/5/2025;0,944;1,736;0,672;0,264;0,269;;
7/5/2025;0,771;0,774;0,538;0,235;0,317;;
7/5/2025;0,581;0,513;0,502;0,268;0,297;;
8/5/2025;0,41;0;0,46;0;0,279;;
8/5/2025;0,343;0;0,344;0;0,27;;
8/5/2025;0,362;0;0,347;0;0,265;;
8/5/2025;0,365;0,365;0,289;0,113;0,298;;
8/5/2025;0,386;0,398;0,295;0,201;0,319;;
8/5/2025;0,476;0,659;0,457;0,334;0,344;;
8/5/2025;1,013;1,415;0,85;1,052;0,576;;
8/5/2025;1,373;1,633;1,025;1,138;0,962;;
8/5/2025;1,604;1,238;0,902;1,066;0,871;;
8/5/2025;1,226;0,967;0,692;1,002;0,856;;
8/5/2025;1,147;0,882;0,764;0,572;0,541;;
8/5/2025;1,063;0,657;0,853;0,349;0,483;;
8/5/2025;1,017;0,62;0,983;0,344;0,505;;
8/5/2025;1,151;0,833;0,841;0,413;0,774;;
8/5/2025;0,844;0,551;0,8;0,318;0,697;;
8/5/2025;0,796;0,512;0,687;0,326;0,661;;
8/5/2025;0,693;0,472;0,683;0,193;0,428;;
8/5/2025;1,054;0,698;0,987;0,33;0,537;;
8/5/2025;1,017;0,978;1,092;0,641;0,863;;
8/5/2025;1,294;1,237;2,301;0,915;1,798;;
8/5/2025;1,369;0,905;2,427;1,453;0,971;;
8/5/2025;1,918;1,392;1,705;0,647;0,527;;
8/5/2025;1,84;1,852;0,691;0,496;0,442;;
8/5/2025;1,753;1,698;0,982;0,745;0,414;;
9/5/2025;0;1,357;0;0,368;0;;
9/5/2025;0;1,18;0;0,325;0;;
9/5/2025;0;1,153;0;0,318;0;;
9/5/2025;0,835;0,998;0,73;0,322;0,493;;
9/5/2025;0,642;1,172;0,605;0,308;0,435;;
9/5/2025;0,849;1,439;1,053;0,415;0,528;;
9/5/2025;2,014;3,013;2,223;0,874;0;;
9/5/2025;2,687;3,179;1,619;0,78;0;;
9/5/2025;1,091;0,872;1,799;0,533;0;;
9/5/2025;0,711;0,576;0,7;0,555;0,849;;
9/5/2025;0,6;0,394;0,625;0,314;0,753;;
9/5/2025;0,678;0,41;0,517;0,256;0,63;;
9/5/2025;0,678;0,424;0,499;0,242;0,509;;
9/5/2025;0,632;0,429;0,491;0,304;0,483;;
9/5/2025;0,699;0,37;0,519;0,214;0,472;;
9/5/2025;0,737;0,419;0,423;0,285;0,449;;
9/5/2025;0,655;0,556;0,437;0,318;0,537;;
9/5/2025;0,59;0,726;0,531;0,252;0,56;;
9/5/2025;0,888;0,668;0,745;0,314;0,698;;
9/5/2025;0,962;0,806;1,353;0,638;0,995;;
9/5/2025;1,388;1,193;1,371;1,226;1,281;;
9/5/2025;1,032;0,723;1,193;1,196;1,358;;
9/5/2025;0,669;0,885;1,169;1,249;1,454;;
9/5/2025;0,798;1,221;1,193;0,914;1,229;;
10/5/2025;0,633;0;0,81;0;1,215;;
10/5/2025;0,522;0;0,769;0;0,947;;
10/5/2025;0,383;0;0,647;0;1,042;;
10/5/2025;0,362;0,527;0,472;0,5;0,967;;
10/5/2025;0,34;0,645;0,535;0,621;0,904;;
10/5/2025;0,341;1,086;0,761;0,512;0,948;;
10/5/2025;0,481;1,691;1,32;0,737;1,069;;
10/5/2025;0,53;2,036;1,048;1,087;1,074;;
10/5/2025;0,873;0,956;0,774;0,626;1,193;;
10/5/2025;0,515;0,405;0,625;0,438;0,888;;
10/5/2025;0,493;0,376;0,57;0,328;0,674;;
10/5/2025;0,525;0,368;0,62;0,279;0,551;;
10/5/2025;0,53;0,388;0,654;0,231;0,523;;
10/5/2025;0,527;0,351;0,605;0,248;0,449;;
10/5/2025;0,506;0,283;0,561;0,211;0,503;;
10/5/2025;0,492;0,36;0,551;0,234;0,557;;
10/5/2025;0,545;0,351;0,645;0,232;0,546;;
10/5/2025;0,555;0,413;0,585;0,267;0,59;;
10/5/2025;0,575;0,415;0,691;0,295;0,474;;
10/5/2025;0,593;0,452;0,82;0,75;0,617;;
10/5/2025;0,563;0,408;0,774;1,136;0,652;;
10/5/2025;0,518;0,513;0,562;1,099;1,049;;
10/5/2025;0,48;0,489;0,554;1,119;1,115;;
10/5/2025;0,39;0,302;0,659;0,847;0,718;;
11/5/2025;0;0,355;0;0,869;0;;
11/5/2025;0;0,526;0;0,707;0;;
11/5/2025;0;0,391;0;0,414;0;;
11/5/2025;0,533;0,425;0,398;0,29;0,492;;
11/5/2025;0,475;0,567;0,383;0,217;0,629;;
11/5/2025;0,452;0,459;0,428;0,188;0,643;;
11/5/2025;0,59;0,705;0,738;0,319;0,823;;
11/5/2025;0,474;0,364;0,642;0,36;0,912;;
11/5/2025;0,473;0,334;0,539;0,502;0,616;;
11/5/2025;0,5;0,304;0,53;0,333;0,625;;
11/5/2025;0,484;0,234;0,527;0,219;0,53;;
11/5/2025;0,445;0,267;0,511;0,303;0,613;;
11/5/2025;0,565;0,276;0,534;0,252;0,631;;
11/5/2025;0,427;0,27;0,56;0,232;0,546;;
11/5/2025;0,413;0,258;0,516;0,215;0,552;;
11/5/2025;0,401;0,29;0,534;0,195;0,565;;
11/5/2025;0,409;0,337;0,524;0,131;0,546;;
11/5/2025;0,396;0,376;0,525;0,144;0,638;;
11/5/2025;0,527;0,376;0,652;0,269;0,729;;
11/5/2025;0,528;0,395;0,821;0,359;0,787;;
11/5/2025;0,446;0,351;0,774;0,274;0,756;;
11/5/2025;0,397;0,284;0,807;0,32;0,846;;
11/5/2025;0,356;0,408;0,529;0,278;0,804;;
11/5/2025;0,343;0,343;0,48;0,254;0,743;;
12/5/2025;0,306;0;0,406;0;0,695;;
12/5/2025;0,419;0;0,398;0;0,596;;
12/5/2025;0,432;0;0,401;0;0,578;;
12/5/2025;0,401;0,364;0,397;0,153;0,572;;
12/5/2025;0,372;0,392;0,372;0,156;0,545;;
12/5/2025;0,485;0,436;0,645;0,212;0,591;;
12/5/2025;0,82;1,138;1,492;0,434;0,803;;
12/5/2025;1,375;2,074;1,696;0,603;0,821;;
12/5/2025;1,702;1,631;1,063;0,353;0,852;;
12/5/2025;0,897;0,649;0,797;0,512;0,868;;
12/5/2025;0,573;0,447;0,602;0,561;0,817;;
12/5/2025;0,635;0,406;0,561;0,212;0,777;;
12/5/2025;0,555;0,387;0,578;0,189;0,603;;
12/5/2025;0,537;0,417;0,5;0,215;0,448;;
12/5/2025;0,535;0,355;0,52;0,228;0,522;;
12/5/2025;0,644;0,355;0,521;0,2;0,621;;
12/5/2025;0,673;0,514;0,508;0,149;0,617;;
12/5/2025;0,644;0,671;0,622;0,196;0,614;;
12/5/2025;0,839;0,8;0,774;0,304;0,713;;
12/5/2025;0,816;0,797;0,793;0,341;0,686;;
12/5/2025;0,805;0,716;0,806;0,281;0,743;;
12/5/2025;0,585;0,654;0,936;0,329;0,671;;
12/5/2025;0,595;0,799;0,74;0,292;0,565;;
12/5/2025;0,445;0,529;0,635;0,22;0,606;;
13/5/2025;0,494;0,431;0;0,224;0;;
13/5/2025;0,408;0,35;0;0,22;0;;
13/5/2025;0,444;0,438;0;0,169;0;;
13/5/2025;0,389;0,486;0,418;0,177;0,608;;
13/5/2025;0,42;0,42;0,481;0,185;0,613;;
13/5/2025;0,518;0,76;0,611;0,314;0,651;;
13/5/2025;1,252;0,902;1,038;0,752;0,868;;
13/5/2025;1,065;0,728;1,076;0,817;0,936;;
13/5/2025;0,821;0,519;1,198;0,34;0,878;;
13/5/2025;0,746;0,443;0,964;0,252;0,854;;
13/5/2025;0,62;0,423;0,601;0,256;0,859;;
13/5/2025;0,637;0,385;0;0,244;0,799;;
13/5/2025;0,609;0,404;0;0,248;0,712;;
13/5/2025;0,641;0,449;0;0,291;0,634;;
13/5/2025;0,619;0,538;0;0,204;0,608;;
13/5/2025;0,74;0,516;0,051;0,301;0,708;;
13/5/2025;0,815;0,721;0,061;0,245;0,728;;
13/5/2025;1,168;0,827;0,191;0,22;0,765;;
13/5/2025;1,474;0,9;0,531;0,244;0,833;;
13/5/2025;1,352;1,016;0,661;0,273;0,733;;
13/5/2025;1,105;0,885;0,287;0,21;0,716;;
13/5/2025;0,98;0,705;0,087;0,181;0,714;;
13/5/2025;0,795;0,722;0,084;0,134;0,681;;
13/5/2025;0,661;0,593;0,106;0,135;0,658;;
14/5/2025;0,518;0;0,096;0;0,651;;
14/5/2025;0,449;0;-0,021;0;0,676;;
14/5/2025;0,444;0;-0,003;0;0,671;;
14/5/2025;0,458;0,379;-0,063;0,114;0,678;;
14/5/2025;0,408;0,347;-0,05;0,118;0,677;;
14/5/2025;0,439;0,372;0,189;0,192;0,73;;
14/5/2025;0,817;0,591;0,499;0,534;1,01;;
14/5/2025;1,09;1,015;0,768;0,723;1,065;;
14/5/2025;1,313;0,925;0,502;0,44;0,906;;
14/5/2025;1,295;0,669;0,323;0,351;0,921;;
14/5/2025;0,965;0,71;0,172;0,313;0,948;;
14/5/2025;0,552;0,478;0,112;0,246;0,959;;
14/5/2025;0,589;0,402;0,052;0,263;0;;
14/5/2025;0,656;0,405;0,052;0,279;0,682;;
14/5/2025;0,559;0,399;0,017;0,201;0,915;;
14/5/2025;0,658;0,514;0;0,199;0,912;;
14/5/2025;0,662;0,705;-0,005;0,219;0,872;;
14/5/2025;0,921;0,736;0,067;0,222;0,901;;
14/5/2025;0,997;0,821;0,164;0,211;1,009;;
14/5/2025;0,887;0,771;0,182;0,252;0,972;;
14/5/2025;0,79;0,785;0,421;0,237;0,915;;
14/5/2025;0,9;0,687;0,378;0,219;0,856;;
14/5/2025;0,793;0,617;0,192;0,191;0,831;;
14/5/2025;0,622;0,606;0,051;0,158;0,849;;
15/5/2025;0,655;0,455;0;0,15;0;;
15/5/2025;0,478;0,43;0;0,14;0;;
15/5/2025;0,431;0,41;0;0,151;0;;
15/5/2025;0,441;0,434;-0,072;0,16;0,844;;
15/5/2025;0,439;0,412;-0,068;0,146;0,843;;
15/5/2025;0,489;0,579;0,004;0,143;0,846;;
15/5/2025;0,733;0,683;0,336;0,249;1,001;;
15/5/2025;1,357;1,37;0,427;0,359;1,164;;
15/5/2025;1,567;1,142;0,389;0,481;1,088;;
15/5/2025;1,582;0,819;0,479;0,49;0,957;;
15/5/2025;1,411;1,122;0,303;0,318;1,016;;
15/5/2025;1,164;0,937;0,032;0,323;1,088;;
15/5/2025;0,881;0,722;0,087;0,293;0,999;;
15/5/2025;0,777;0,559;-0,007;0,189;0,778;;
15/5/2025;0,882;0,482;0,013;0,282;0,881;;
15/5/2025;0,823;0,55;0,04;0,188;0,956;;
15/5/2025;0,782;0,63;0,08;0,152;0,958;;
15/5/2025;1,02;0,753;0,187;0,199;1,134;;
15/5/2025;1,198;0,757;0,365;0,232;1,052;;
15/5/2025;1,275;0,79;0,336;0,244;0,963;;
15/5/2025;0,978;0,739;0,277;0,243;0,936;;
15/5/2025;0,991;0,661;0,193;0,215;0,914;;
15/5/2025;0,937;0,536;0,14;0,21;0,906;;
15/5/2025;0,555;0,454;0,094;0,146;0,896;;
16/5/2025;0,471;0;0,022;0;0,914;;
16/5/2025;0,386;0;-0,059;0;0,902;;
16/5/2025;0,406;0;-0,065;0;0,87;;
16/5/2025;0,424;0,346;-0,102;0,082;0,853;;
16/5/2025;0,409;0,481;-0,072;0,113;0,847;;
16/5/2025;0,44;0,427;0,016;0,17;0,853;;
16/5/2025;0,815;0,759;0,532;0,219;1,099;;
16/5/2025;1,046;0,759;0,596;0,341;1,112;;
16/5/2025;1,094;0,762;0,203;0,287;0,956;;
16/5/2025;1,159;0,779;0,118;0,267;0,931;;
16/5/2025;1,048;0,917;0,081;0,25;1,028;;
16/5/2025;1,029;0,75;0,08;0,248;1,003;;
16/5/2025;0,822;0,67;0,032;0,214;0;;
16/5/2025;0,698;0,681;0,035;0,218;0;;
16/5/2025;0,736;0,712;-0,002;0,217;0,25;;
16/5/2025;1,213;0,945;0,035;0,163;0,368;;
16/5/2025;1,078;1,037;0,059;0,271;0,315;;
16/5/2025;1,27;0,828;0,301;0,315;0,742;;
16/5/2025;1,477;1,186;0,346;0,571;0,399;;
16/5/2025;1,264;1,269;0,586;0,551;0,334;;
16/5/2025;1,107;0,932;0,661;0,368;0,305;;
16/5/2025;0,809;0,881;0,357;0,251;0,283;;
16/5/2025;0,803;0,778;0,181;0,194;0,287;;
16/5/2025;1,138;0,686;0,061;0,144;0,238;;
17/5/2025;0,902;0,732;0;0,178;0;;
17/5/2025;0,581;0,397;0;0,11;0;;
17/5/2025;0,5;0,334;0;0,107;0;;
17/5/2025;0,485;0,361;0,019;0,108;0,246;;
17/5/2025;0,458;0,433;0,031;0,099;0,234;;
17/5/2025;0,546;0,64;0,181;0,111;0,231;;
17/5/2025;0,72;0,821;0,352;0,2;0,326;;
17/5/2025;1,233;1,142;0,632;0,324;0,424;;
17/5/2025;1,196;1,063;0,66;0,371;0,438;;
17/5/2025;0,581;1,166;0,686;0,281;0,448;;
17/5/2025;0,782;0,9;0,816;0,349;0,515;;
17/5/2025;0,708;0,647;0,266;0,263;0,414;;
17/5/2025;1,003;0,681;0,125;0,183;0,519;;
17/5/2025;1,067;0,701;0,258;0,193;0,591;;
17/5/2025;0,856;0,852;0,168;0,296;0,668;;
17/5/2025;0,701;0,572;0,173;0,276;0,502;;
17/5/2025;1,262;0,695;0,335;0,241;0,384;;
17/5/2025;1,188;0,916;0,486;0,481;0,489;;
17/5/2025;0,821;0,609;0,843;0,533;0,516;;
17/5/2025;0,807;0,614;0,416;0,539;0,544;;
17/5/2025;0,707;0,63;0,585;0,781;0,394;;
17/5/2025;0,721;0,63;0,602;0,637;0,34;;
17/5/2025;0,634;0,824;0,45;0,395;0,286;;
17/5/2025;0,549;0,62;0,115;0,369;0,265;;
18/5/2025;0,509;0;-0,007;0;0,308;;
18/5/2025;0,432;0;0,008;0;0,291;;
18/5/2025;0,441;0;-0,025;0;0,274;;
18/5/2025;0,429;0,482;-0,017;0,134;0,248;;
18/5/2025;0,429;0,442;-0,034;0,125;0,293;;
18/5/2025;0,401;0,402;-0,033;0,141;0,264;;
18/5/2025;0,524;0,463;0,084;0,164;0,182;;
18/5/2025;0,574;0,558;0,252;0,149;0,348;;
18/5/2025;0,602;0,603;0,331;0,189;0,335;;
18/5/2025;0,691;0,582;0,271;0,306;-0,1;;
18/5/2025;0,739;0,676;0,28;0,268;0,149;;
18/5/2025;0,626;0,57;0,379;0,228;0,406;;
18/5/2025;0,549;0,614;0,226;0,208;0,325;;
18/5/2025;0,557;0,692;0,13;0,197;0,356;;
18/5/2025;0,695;0,714;0,175;0,312;0,314;;
18/5/2025;0,738;0,678;0,046;0,366;0,464;;
18/5/2025;0,773;0,476;0,366;0,353;0,173;;
18/5/2025;0,781;0,811;0,309;0,412;0,505;;
18/5/2025;0,971;0,647;0,323;0,353;0,043;;
18/5/2025;0,713;0,492;0,66;0,413;0,675;;
18/5/2025;0,698;0,784;1,134;0,529;0,68;;
18/5/2025;0,885;0,697;1,019;0,509;0,166;;
18/5/2025;0,797;0,777;0,377;0,501;0,569;;
18/5/2025;0,862;0,686;0,511;0,397;-0,2;;
19/5/2025;0,584;0,539;0;0,357;0;;
19/5/2025;0,53;0,523;0;0,255;0;;
19/5/2025;0,495;0,61;0;0,184;0;;
19/5/2025;0,451;0,511;0,034;0,166;0,345;;
19/5/2025;0,46;0,529;0,108;0,19;0,376;;
19/5/2025;0,624;0,845;0,425;0,351;0,385;;
19/5/2025;1,354;2,093;1,878;0,773;0,718;;
19/5/2025;2,863;2,279;2,814;1,131;1,055;;
19/5/2025;2,116;1,901;2,527;1,007;0,802;;
19/5/2025;1,615;1,046;1,264;0,538;0;;
19/5/2025;1,579;1,143;1,04;0,502;0;;
19/5/2025;1,011;0,966;0,765;0,394;0;;
19/5/2025;1,012;0,685;0,468;0,324;0;;
19/5/2025;0,956;0,603;0,281;0,368;0;;
19/5/2025;0,872;0,568;0,266;0,354;0;;
19/5/2025;1,023;0,706;0,389;0,301;0;;
19/5/2025;1,147;0,788;0,524;0,405;0;;
19/5/2025;1,402;0,878;0,448;0,622;0;;
19/5/2025;1,315;1,211;0,722;0,982;0;;
19/5/2025;1,357;1,589;0,715;0,697;0;;
19/5/2025;1,548;1,433;0,944;1,136;0;;
19/5/2025;2,203;1,513;1,723;1,351;0;;
19/5/2025;1,358;1,298;1,399;1,21;0;;
19/5/2025;0,849;1,177;0,681;0,86;0;;
20/5/2025;0,96;0;0,714;0;0;;
20/5/2025;0,864;0;0,567;0;0;;
20/5/2025;1,051;0;0,346;0;0;;
20/5/2025;0,877;0,947;0,433;0,365;0;;
20/5/2025;0,783;1,055;0,355;0,443;0;;
20/5/2025;1,041;1,539;0,614;0,617;0;;
20/5/2025;1,895;2,075;3,109;1,187;0;;
20/5/2025;3,666;1,785;1,785;0,938;0;;
20/5/2025;2,1;0,824;0,758;0,511;0;;
20/5/2025;1,669;0,655;0,418;0,455;0;;
20/5/2025;1,097;0,848;0,187;0,525;0;;
20/5/2025;0,725;0,785;0,128;0,408;0;;
20/5/2025;0;0,613;0,112;0,257;0;;
20/5/2025;0;0,614;0,076;0,359;0;;
20/5/2025;0,35;0,672;0,076;0,437;0,325;;
20/5/2025;0,581;0,733;0,079;0,474;0,381;;
20/5/2025;0,6;0,825;0,097;0,502;0,468;;
20/5/2025;1,045;1,307;0,206;0,671;0,507;;
20/5/2025;0,818;0,936;0,468;1,129;0,457;;
20/5/2025;1,087;1,222;0,71;1,424;0,388;;
20/5/2025;1,09;1,558;0,595;1,174;0,331;;
20/5/2025;0,806;1,503;0,49;0,903;0,34;;
20/5/2025;0,641;1,179;0,443;0,721;0,313;;
20/5/2025;0,564;1,307;0,323;0,637;0,279;;
21/5/2025;0,528;1,004;0;0,414;0;;
21/5/2025;0,163;0,499;0;0,351;0;;
21/5/2025;0,102;0,355;0;0,337;0;;
21/5/2025;0,115;0,443;0,078;0,347;0,402;;
21/5/2025;0,132;0,525;0,116;0,344;0,488;;
21/5/2025;0,324;1,017;0,354;0,465;0,515;;
21/5/2025;0,788;1,668;2,01;0,998;0,641;;
21/5/2025;1,17;1,814;1,847;0,998;0,919;;
21/5/2025;1,672;1,632;0,804;0,565;0,79;;
21/5/2025;0,849;1,023;0,59;0,448;0,772;;
21/5/2025;0,375;0,595;0,268;0,533;0,821;;
21/5/2025;0,318;0,576;0,148;0,47;0,574;;
21/5/2025;0,333;0,53;0,153;0,292;0,517;;
21/5/2025;0,393;0;0,178;0,282;0,543;;
21/5/2025;0,407;0;0,127;0,256;0,466;;
21/5/2025;0,347;0,317;0,159;0,235;0,485;;
21/5/2025;0,522;0,276;0,175;0,331;0,578;;
21/5/2025;0,727;0,418;0,275;0,447;0,753;;
21/5/2025;0,739;0,744;0,566;0,732;0,728;;
21/5/2025;0,85;0,528;0,694;0,643;0,693;;
21/5/2025;0,844;0,804;0,878;0,649;0,676;;
21/5/2025;0,684;0,818;1,043;0,505;0,454;;
21/5/2025;0,724;0,541;0,789;0,464;0,502;;
21/5/2025;0,534;0,342;0,734;0,405;0,584;;
22/5/2025;0,655;0;0,399;0;0,55;;
22/5/2025;0,482;0;0,295;0;0,511;;
22/5/2025;0,329;0;0,273;0;0,465;;
22/5/2025;0,322;0,438;0,164;0,229;0,461;;
22/5/2025;0,36;0,456;0,263;0,22;0,49;;
22/5/2025;0,56;0,771;0,59;0,292;0,565;;
22/5/2025;1,252;1,828;2,305;0,927;0,971;;
22/5/2025;0,525;2,407;1,618;1,372;1,206;;
22/5/2025;0,969;1,513;0,658;0,772;1,097;;
22/5/2025;0,336;0,285;0,311;0,676;0,89;;
22/5/2025;0,298;0,281;0,216;0,199;0,576;;
22/5/2025;0,318;0,24;0,198;0,224;0,479;;
22/5/2025;0,283;0,209;0,192;0,24;0,37;;
22/5/2025;0,364;0,223;0,2;0,303;0,463;;
22/5/2025;0,373;0,223;0,179;0,282;0,487;;
22/5/2025;0,451;0,244;0,196;0,254;0,489;;
22/5/2025;0,518;0,276;0,198;0,254;0,447;;
22/5/2025;0,607;0,354;0,275;0,291;0,464;;
22/5/2025;0,654;0,607;0,393;0,293;0,673;;
22/5/2025;0,81;0,734;0,409;0,396;0,648;;
22/5/2025;0,739;0,856;0,805;0,466;0,643;;
22/5/2025;0,513;0,497;1,263;0,518;0,576;;
22/5/2025;0,872;0,651;1,455;0,44;0,697;;
22/5/2025;0,731;0,532;0,511;0,467;0,683;;
23/5/2025;0,455;0,382;0;0,539;0;;
23/5/2025;0,239;0,278;0;0,433;0;;
23/5/2025;0,226;0,228;0;0,451;0;;
23/5/2025;0,222;0,236;0,186;0,348;0,663;;
23/5/2025;0,279;0,203;0,216;0,378;0,67;;
23/5/2025;0,301;0,351;0,298;0,382;0,661;;
23/5/2025;0,31;0,934;0,61;0,583;0,752;;
23/5/2025;0,692;1,067;0,702;0,702;0,996;;
23/5/2025;0,312;0,519;0,299;0,569;0,879;;
23/5/2025;0,329;0,257;0,29;0,63;0,812;;
23/5/2025;0,287;0,232;0,246;0,472;0,818;;
23/5/2025;0,293;0,245;0,24;0,305;0,585;;
23/5/2025;0,277;0,154;0,212;0,26;0,447;;
23/5/2025;0,244;0,149;0,151;0,274;0,43;;
23/5/2025;0,234;0,184;0,149;0,234;0,521;;
23/5/2025;0,316;0,189;0,142;0,285;0,579;;
23/5/2025;0,348;0,158;0,151;0,29;0,607;;
23/5/2025;0,327;0,251;0,179;0,379;0,674;;
23/5/2025;0,517;0,358;0,266;0,39;0,765;;
23/5/2025;0,457;0,378;0,605;0,539;0,773;;
23/5/2025;0,462;0,541;0,436;0,497;0,683;;
23/5/2025;0,329;0,626;0,544;0,501;0,7;;
23/5/2025;0,365;0,601;0,509;0,429;0,717;;
23/5/2025;0,909;0,542;0,712;0,709;0,816;;
24/5/2025;0,337;0;0,683;0;0,791;;
24/5/2025;0,247;0;0,499;0;0,782;;
24/5/2025;0,18;0;0,444;0;0,795;;
24/5/2025;0,175;0,201;0,454;0,226;0,766;;
24/5/2025;0,283;0,17;0,436;0,242;0,78;;
24/5/2025;0,424;0,271;0,606;0,25;0,781;;
24/5/2025;0,796;0,522;1,826;0,412;0,968;;
24/5/2025;0,761;0,613;0,821;0,593;0,925;;
24/5/2025;0,512;0,41;0,726;0,471;0,899;;
24/5/2025;0,346;0,292;0,384;0,34;0,802;;
24/5/2025;0,305;0,311;0,229;0,239;0,854;;
24/5/2025;0,291;0,329;0,201;0,177;0,75;;
24/5/2025;0,271;0,267;0,232;0,266;0,564;;
24/5/2025;0,259;0,278;0,181;0,2;0,662;;
24/5/2025;0,238;0,272;0,228;0,153;0,568;;
24/5/2025;0,278;0,27;0,185;0,2;0,561;;
24/5/2025;0,315;0,292;0,162;0,194;0,669;;
24/5/2025;0,394;0,34;0,219;0,256;0,656;;
24/5/2025;0,485;0,577;0,359;0,266;0,661;;
24/5/2025;0,749;0,711;0,314;0,349;0,673;;
24/5/2025;0,575;0,784;0,368;0,31;0,62;;
24/5/2025;0,518;0,919;0,543;0,291;0,592;;
24/5/2025;0,559;0,642;0,425;0,251;0,586;;
24/5/2025;0,518;0,466;0,286;0,267;0,588;;
25/5/2025;0,285;0,499;0;0,263;0;;
25/5/2025;0,319;0,521;0;0,232;0;;
25/5/2025;0,418;0,512;0;0,288;0;;
25/5/2025;0,393;0,345;0,36;0,29;0,718;;
25/5/2025;0,344;0,441;0,209;0,309;0,703;;
25/5/2025;0,358;0,513;0,244;0,284;0,688;;
25/5/2025;0,436;0,569;0,477;0,32;0,802;;
25/5/2025;0,465;0,51;0,288;0,435;0,737;;
25/5/2025;0,52;0,505;0,38;0,499;0,753;;
25/5/2025;0,569;0,569;0,448;0,336;0,776;;
25/5/2025;0,539;0,323;0,342;0,328;0,808;;
